9441	7.0	7.0, 3.0, 0.0, 0.0, 1.75
9442	1.0	14.0, 4.0, 0.0, 0.0, 1.5555555555555556
9443	1.0	15.0, 4.0, 0.0, 0.0, 1.6666666666666667
9444	10.0	11.0, 4.0, 1.0, 0.16666666666666666, 1.375
9445	1.0	15.0, 4.0, 0.0, 0.0, 1.6666666666666667
9446	9.0	7.0, 3.0, 0.0, 0.0, 1.4
9447	11.0	10.0, 4.0, 0.0, 0.0, 1.4285714285714286
9448	1.0	10.0, 4.0, 0.0, 0.0, 1.6666666666666667
9449	2.0	4.0, 1.0, 0.0, 0.0, 1.0
9450	1.0	14.0, 4.0, 0.0, 0.0, 1.5555555555555556
9451	4	11.0, 3.0, 0.0, 0.0, 1.375
9452	7.0	9.0, 3.0, 0.0, 0.0, 1.5
9453	1.0	16.0, 4.0, 0.0, 0.0, 1.7777777777777777
9454	7.0	9.0, 3.0, 0.0, 0.0, 1.5
9455	2.0	3.0, 1.0, 0.0, 0.0, 1.0
9456	1.0	16.0, 4.0, 0.0, 0.0, 1.7777777777777777
9457	2.0	3.0, 1.0, 0.0, 0.0, 1.0
9458	4	12.0, 3.0, 0.0, 0.0, 1.3333333333333333
9459	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
9460	2.0	3.0, 1.0, 0.0, 0.0, 1.0
9461	1.0	15.0, 4.0, 0.0, 0.0, 1.6666666666666667
9462	7.0	7.0, 3.0, 0.0, 0.0, 1.75
9463	4	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
9464	3.0	11.0, 3.0, 0.0, 0.0, 1.5714285714285714
9465	7.0	9.0, 3.0, 0.0, 0.0, 1.8
9466	6.0	8.0, 3.0, 1.0, 0.3333333333333333, 1.3333333333333333
9467	7.0	9.0, 3.0, 0.0, 0.0, 1.5
9468	4	10.0, 3.0, 0.0, 0.0, 1.4285714285714286
9469	7.0	9.0, 3.0, 0.0, 0.0, 1.8
9470	10.0	12.0, 4.0, 1.0, 0.16666666666666666, 1.7142857142857142
9471	7.0	7.0, 3.0, 0.0, 0.0, 1.75
9472	1.0	15.0, 4.0, 0.0, 0.0, 1.875
9473	10.0	12.0, 4.0, 1.0, 0.16666666666666666, 2.0
9474	2.0	3.0, 1.0, 0.0, 0.0, 1.0
9475	7.0	9.0, 3.0, 0.0, 0.0, 1.8
9476	7.0	7.0, 3.0, 0.0, 0.0, 1.75
9477	4.0	10.0, 3.0, 0.0, 0.0, 1.25
9478	2.0	3.0, 1.0, 0.0, 0.0, 1.0
9479	4.0	11.0, 3.0, 0.0, 0.0, 1.2222222222222223
9480	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
9481	1.0	16.0, 4.0, 0.0, 0.0, 1.7777777777777777
9482	6.0	8.0, 3.0, 1.0, 0.3333333333333333, 1.6
9483	6.0	8.0, 3.0, 1.0, 0.3333333333333333, 1.3333333333333333
9484	7.0	9.0, 3.0, 0.0, 0.0, 1.5
9485	1.0	16.0, 4.0, 0.0, 0.0, 1.7777777777777777
9486	1.0	15.0, 4.0, 0.0, 0.0, 1.875
9487	1.0	16.0, 4.0, 0.0, 0.0, 1.7777777777777777
9488	1.0	14.0, 4.0, 0.0, 0.0, 1.75
9489	1.0	14.0, 4.0, 0.0, 0.0, 1.75
9490	3.0	11.0, 3.0, 0.0, 0.0, 1.5714285714285714
9491	1.0	14.0, 4.0, 0.0, 0.0, 2.0
9492	3.0	12.0, 3.0, 0.0, 0.0, 1.5
9493	10.0	12.0, 4.0, 1.0, 0.16666666666666666, 1.7142857142857142
9494	1.0	16.0, 4.0, 0.0, 0.0, 1.7777777777777777
9495	1.0	15.0, 4.0, 0.0, 0.0, 1.875
9496	1.0	15.0, 4.0, 0.0, 0.0, 1.6666666666666667
9497	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
9498	1.0	14.0, 4.0, 0.0, 0.0, 1.75
9499	4	10.0, 3.0, 0.0, 0.0, 1.4285714285714286
9500	2.0	3.0, 1.0, 0.0, 0.0, 1.0
9501	4.0	10.0, 3.0, 0.0, 0.0, 1.25
9502	9.0	7.0, 3.0, 0.0, 0.0, 1.4
9503	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
9504	9.0	7.0, 3.0, 0.0, 0.0, 1.4
9505	4	10.0, 3.0, 0.0, 0.0, 1.4285714285714286
9506	7.0	9.0, 3.0, 0.0, 0.0, 1.5
9507	7.0	5.0, 2.0, 0.0, 0.0, 1.6666666666666667
9508	9.0	7.0, 3.0, 0.0, 0.0, 1.4
9509	2.0	3.0, 1.0, 0.0, 0.0, 1.0
9510	6.0	6.0, 3.0, 1.0, 0.3333333333333333, 1.5
9511	1.0	16.0, 4.0, 0.0, 0.0, 1.6
9512	10.0	11.0, 4.0, 2.0, 0.3333333333333333, 1.375
9513	2.0	3.0, 1.0, 0.0, 0.0, 1.0
9514	4	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
9515	6.0	8.0, 3.0, 1.0, 0.3333333333333333, 1.3333333333333333
9516	1.0	12.0, 4.0, 0.0, 0.0, 1.5
9517	6.0	7.0, 3.0, 1.0, 0.3333333333333333, 1.4
9518	6.0	7.0, 3.0, 1.0, 0.3333333333333333, 1.4
9519	1.0	13.0, 4.0, 0.0, 0.0, 1.625
9520	1.0	13.0, 4.0, 0.0, 0.0, 2.1666666666666665
9521	4	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
9522	2.0	3.0, 1.0, 0.0, 0.0, 1.0
9523	1.0	13.0, 4.0, 0.0, 0.0, 1.625
9524	2.0	3.0, 1.0, 0.0, 0.0, 1.0
9525	2.0	3.0, 1.0, 0.0, 0.0, 1.0
9526	4	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
9527	9.0	7.0, 3.0, 0.0, 0.0, 1.4
9528	4	8.0, 3.0, 0.0, 0.0, 1.3333333333333333
9529	2.0	4.0, 1.0, 0.0, 0.0, 1.0
9530	6.0	8.0, 3.0, 1.0, 0.3333333333333333, 1.3333333333333333
9531	2.0	3.0, 1.0, 0.0, 0.0, 1.0
9532	4	10.0, 3.0, 0.0, 0.0, 1.4285714285714286
9533	4	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
9534	1.0	15.0, 4.0, 0.0, 0.0, 1.6666666666666667
9535	4.0	11.0, 3.0, 0.0, 0.0, 1.2222222222222223
9536	7.0	9.0, 3.0, 0.0, 0.0, 1.5
9537	1.0	14.0, 4.0, 0.0, 0.0, 1.5555555555555556
9538	7.0	9.0, 3.0, 0.0, 0.0, 1.8
9539	4	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
9540	4	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
9541	1.0	14.0, 4.0, 0.0, 0.0, 2.0
9542	4	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
9543	4	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
9544	1.0	16.0, 4.0, 0.0, 0.0, 1.7777777777777777
9545	4.0	10.0, 3.0, 0.0, 0.0, 1.25
9546	7.0	8.0, 3.0, 0.0, 0.0, 1.6
9547	2.0	3.0, 1.0, 0.0, 0.0, 1.0
9548	4	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
9549	4	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
9550	2.0	5.0, 2.0, 0.0, 0.0, 1.25
9551	2.0	3.0, 1.0, 0.0, 0.0, 1.0
9552	2.0	3.0, 1.0, 0.0, 0.0, 1.0
9553	7.0	6.0, 3.0, 0.0, 0.0, 1.5
9554	6.0	10.0, 3.0, 1.0, 0.3333333333333333, 1.25
9555	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
9556	4	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
9557	7.0	9.0, 3.0, 0.0, 0.0, 1.5
9558	7.0	9.0, 3.0, 0.0, 0.0, 1.5
9559	7.0	8.0, 3.0, 0.0, 0.0, 1.6
9560	1.0	12.0, 4.0, 0.0, 0.0, 1.5
9561	7.0	9.0, 3.0, 0.0, 0.0, 1.5
9562	2.0	4.0, 1.0, 0.0, 0.0, 1.0
9563	7.0	9.0, 3.0, 0.0, 0.0, 1.5
9564	6.0	7.0, 3.0, 1.0, 0.3333333333333333, 1.4
9565	1.0	12.0, 4.0, 0.0, 0.0, 1.5
9566	4	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
9567	2.0	3.0, 1.0, 0.0, 0.0, 1.0
9568	2.0	4.0, 1.0, 0.0, 0.0, 1.0
9569	11.0	14.0, 4.0, 0.0, 0.0, 1.4
9570	6.0	8.0, 3.0, 1.0, 0.3333333333333333, 1.3333333333333333
9571	2.0	4.0, 1.0, 0.0, 0.0, 1.0
9572	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
9573	4	11.0, 3.0, 0.0, 0.0, 1.375
9574	10.0	13.0, 4.0, 1.0, 0.16666666666666666, 1.625
9575	7.0	9.0, 3.0, 0.0, 0.0, 1.8
9576	4.0	10.0, 3.0, 0.0, 0.0, 1.25
9577	2.0	4.0, 1.0, 0.0, 0.0, 1.0
9578	1.0	12.0, 4.0, 0.0, 0.0, 1.5
9579	7.0	9.0, 4.0, 0.0, 0.0, 1.5
9580	2.0	4.0, 1.0, 0.0, 0.0, 1.0
9581	6.0	9.0, 3.0, 1.0, 0.3333333333333333, 1.2857142857142858
9582	4.0	11.0, 3.0, 0.0, 0.0, 1.2222222222222223
9583	1.0	15.0, 4.0, 0.0, 0.0, 1.6666666666666667
9584	10.0	11.0, 4.0, 1.0, 0.16666666666666666, 1.5714285714285714
9585	1.0	13.0, 4.0, 0.0, 0.0, 1.8571428571428572
9586	1.0	15.0, 4.0, 0.0, 0.0, 1.6666666666666667
9587	1.0	16.0, 4.0, 0.0, 0.0, 1.6
9588	1.0	12.0, 4.0, 0.0, 0.0, 1.7142857142857142
9589	3.0	12.0, 3.0, 0.0, 0.0, 1.5
9590	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
9591	2.0	3.0, 1.0, 0.0, 0.0, 1.0
9592	4	10.0, 3.0, 0.0, 0.0, 1.4285714285714286
9593	4	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
9594	11.0	13.0, 4.0, 0.0, 0.0, 1.3
9595	2.0	4.0, 1.0, 0.0, 0.0, 1.0
9596	6.0	7.0, 3.0, 1.0, 0.3333333333333333, 1.4
9597	11.0	11.0, 4.0, 0.0, 0.0, 1.375
9598	1.0	15.0, 4.0, 0.0, 0.0, 1.875
9599	1.0	15.0, 4.0, 0.0, 0.0, 1.6666666666666667
9600	4	11.0, 3.0, 0.0, 0.0, 1.375
9601	1.0	15.0, 4.0, 0.0, 0.0, 1.6666666666666667
9602	4	11.0, 3.0, 0.0, 0.0, 1.375
9603	11.0	14.0, 4.0, 0.0, 0.0, 1.4
9604	7.0	9.0, 3.0, 0.0, 0.0, 1.5
9605	1.0	11.0, 4.0, 0.0, 0.0, 1.5714285714285714
9606	1.0	13.0, 4.0, 0.0, 0.0, 1.625
9607	1.0	13.0, 4.0, 0.0, 0.0, 1.4444444444444444
9608	4	11.0, 3.0, 0.0, 0.0, 1.375
9609	7.0	9.0, 3.0, 0.0, 0.0, 1.5
9610	4	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
9611	4	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
9612	2.0	4.0, 1.0, 0.0, 0.0, 1.0
9613	3.0	11.0, 3.0, 0.0, 0.0, 1.5714285714285714
9614	11.0	14.0, 4.0, 0.0, 0.0, 1.4
9615	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
9616	4	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
9617	3.0	12.0, 3.0, 0.0, 0.0, 1.5
9618	4	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
9619	9.0	7.0, 3.0, 0.0, 0.0, 1.4
9620	1.0	15.0, 4.0, 0.0, 0.0, 1.5
9621	1.0	12.0, 4.0, 0.0, 0.0, 1.7142857142857142
9622	4.0	11.0, 3.0, 0.0, 0.0, 1.2222222222222223
9623	6.0	4.0, 3.0, 2.0, 0.6666666666666666, 2.0
9624	1.0	15.0, 4.0, 0.0, 0.0, 1.875
9625	2.0	3.0, 1.0, 0.0, 0.0, 1.0
9626	2.0	3.0, 1.0, 0.0, 0.0, 1.0
9627	6.0	7.0, 3.0, 1.0, 0.3333333333333333, 1.4
9628	2.0	4.0, 1.0, 0.0, 0.0, 1.0
9629	2.0	3.0, 1.0, 0.0, 0.0, 1.0
9630	4	10.0, 3.0, 0.0, 0.0, 1.4285714285714286
9631	1.0	12.0, 4.0, 0.0, 0.0, 1.5
9632	3.0	11.0, 3.0, 0.0, 0.0, 1.5714285714285714
9633	1.0	11.0, 4.0, 0.0, 0.0, 1.5714285714285714
9634	2.0	3.0, 1.0, 0.0, 0.0, 1.0
9635	2.0	4.0, 1.0, 0.0, 0.0, 1.0
9636	6.0	10.0, 3.0, 1.0, 0.3333333333333333, 1.25
9637	4	12.0, 3.0, 0.0, 0.0, 1.3333333333333333
9638	9.0	7.0, 3.0, 0.0, 0.0, 1.4
9639	2.0	3.0, 1.0, 0.0, 0.0, 1.0
9640	2.0	3.0, 1.0, 0.0, 0.0, 1.0
9641	1.0	14.0, 4.0, 0.0, 0.0, 2.0
9642	1.0	16.0, 4.0, 0.0, 0.0, 1.4545454545454546
9643	4	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
9644	7.0	9.0, 3.0, 0.0, 0.0, 1.5
9645	4.0	10.0, 3.0, 0.0, 0.0, 1.25
9646	6.0	7.0, 3.0, 1.0, 0.3333333333333333, 1.4
9647	1.0	11.0, 4.0, 0.0, 0.0, 1.5714285714285714
9648	1.0	16.0, 4.0, 0.0, 0.0, 1.6
9649	3.0	11.0, 3.0, 0.0, 0.0, 1.5714285714285714
9650	6.0	7.0, 3.0, 1.0, 0.3333333333333333, 1.4
9651	1.0	13.0, 4.0, 0.0, 0.0, 1.625
9652	4	11.0, 3.0, 0.0, 0.0, 1.375
9653	7.0	9.0, 3.0, 0.0, 0.0, 1.5
9654	2.0	4.0, 1.0, 0.0, 0.0, 1.0
9655	4	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
9656	3.0	11.0, 3.0, 0.0, 0.0, 1.5714285714285714
9657	6.0	8.0, 3.0, 1.0, 0.3333333333333333, 1.3333333333333333
9658	11.0	14.0, 4.0, 0.0, 0.0, 1.4
9659	3.0	11.0, 3.0, 0.0, 0.0, 1.5714285714285714
9660	4	11.0, 3.0, 0.0, 0.0, 1.375
9661	2.0	2.0, 1.0, 0.0, 0.0, 1.0
9662	3.0	11.0, 3.0, 0.0, 0.0, 1.5714285714285714
9663	2.0	5.0, 2.0, 0.0, 0.0, 1.25
9664	7.0	9.0, 3.0, 0.0, 0.0, 1.8
9665	6.0	7.0, 3.0, 1.0, 0.3333333333333333, 1.75
9666	2.0	5.0, 2.0, 0.0, 0.0, 1.25
9667	10.0	13.0, 4.0, 1.0, 0.16666666666666666, 1.625
9668	1.0	15.0, 4.0, 0.0, 0.0, 1.6666666666666667
9669	6.0	7.0, 3.0, 1.0, 0.3333333333333333, 1.75
9670	1.0	14.0, 4.0, 0.0, 0.0, 1.5555555555555556
9671	2.0	4.0, 1.0, 0.0, 0.0, 1.0
9672	6.0	8.0, 3.0, 1.0, 0.3333333333333333, 1.3333333333333333
9673	1.0	11.0, 4.0, 0.0, 0.0, 1.8333333333333333
9674	1.0	13.0, 4.0, 0.0, 0.0, 1.8571428571428572
9675	10.0	12.0, 4.0, 1.0, 0.16666666666666666, 2.0
9676	1.0	14.0, 4.0, 0.0, 0.0, 1.75
9677	7.0	8.0, 3.0, 0.0, 0.0, 1.6
9678	7.0	8.0, 3.0, 0.0, 0.0, 1.6
9679	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
9680	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
9681	4	10.0, 3.0, 0.0, 0.0, 1.4285714285714286
9682	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
9683	1.0	12.0, 4.0, 0.0, 0.0, 1.7142857142857142
9684	6.0	9.0, 3.0, 1.0, 0.3333333333333333, 1.5
9685	7.0	9.0, 3.0, 0.0, 0.0, 1.5
9686	2.0	4.0, 1.0, 0.0, 0.0, 1.0
9687	10.0	11.0, 4.0, 1.0, 0.16666666666666666, 1.8333333333333333
9688	4	11.0, 3.0, 0.0, 0.0, 1.375
9689	2.0	4.0, 1.0, 0.0, 0.0, 1.0
9690	7.0	9.0, 3.0, 0.0, 0.0, 1.5
9691	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
9692	2.0	3.0, 1.0, 0.0, 0.0, 1.0
9693	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
9694	2.0	3.0, 1.0, 0.0, 0.0, 1.0
9695	7.0	8.0, 3.0, 0.0, 0.0, 1.6
9696	7.0	8.0, 3.0, 0.0, 0.0, 1.6
9697	4	10.0, 3.0, 0.0, 0.0, 1.4285714285714286
9698	1.0	13.0, 4.0, 0.0, 0.0, 1.4444444444444444
9699	7.0	9.0, 3.0, 0.0, 0.0, 1.5
9700	2.0	3.0, 1.0, 0.0, 0.0, 1.0
9701	11.0	14.0, 4.0, 0.0, 0.0, 1.4
9702	2.0	3.0, 1.0, 0.0, 0.0, 1.0
9703	1.0	16.0, 4.0, 0.0, 0.0, 1.7777777777777777
9704	10.0	12.0, 4.0, 1.0, 0.16666666666666666, 1.7142857142857142
9705	7.0	9.0, 3.0, 0.0, 0.0, 1.8
9706	1.0	11.0, 4.0, 0.0, 0.0, 1.5714285714285714
9707	4	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
9708	7.0	9.0, 3.0, 0.0, 0.0, 1.8
9709	4	10.0, 3.0, 0.0, 0.0, 1.4285714285714286
9710	1.0	16.0, 4.0, 0.0, 0.0, 1.7777777777777777
9711	4	11.0, 3.0, 0.0, 0.0, 1.375
9712	7.0	9.0, 3.0, 0.0, 0.0, 1.5
9713	6.0	7.0, 3.0, 1.0, 0.3333333333333333, 1.75
9714	2.0	4.0, 1.0, 0.0, 0.0, 1.0
9715	1.0	12.0, 4.0, 0.0, 0.0, 1.7142857142857142
9716	2.0	3.0, 1.0, 0.0, 0.0, 1.0
9717	6.0	7.0, 3.0, 1.0, 0.3333333333333333, 1.75
9718	9.0	7.0, 3.0, 0.0, 0.0, 1.4
9719	4	12.0, 3.0, 0.0, 0.0, 1.3333333333333333
9720	6.0	9.0, 3.0, 1.0, 0.3333333333333333, 1.2857142857142858
9721	1.0	14.0, 4.0, 0.0, 0.0, 1.5555555555555556
9722	10.0	12.0, 4.0, 1.0, 0.16666666666666666, 1.7142857142857142
9723	1.0	15.0, 4.0, 0.0, 0.0, 1.6666666666666667
9724	1.0	14.0, 4.0, 0.0, 0.0, 2.0
9725	1.0	11.0, 4.0, 0.0, 0.0, 1.5714285714285714
9726	10.0	13.0, 4.0, 1.0, 0.16666666666666666, 1.8571428571428572
9727	10.0	12.0, 4.0, 1.0, 0.16666666666666666, 1.7142857142857142
9728	6.0	9.0, 3.0, 1.0, 0.3333333333333333, 1.5
9729	7.0	8.0, 3.0, 0.0, 0.0, 1.6
9730	1.0	14.0, 4.0, 0.0, 0.0, 1.5555555555555556
9731	3.0	11.0, 3.0, 0.0, 0.0, 1.5714285714285714
9732	2.0	3.0, 1.0, 0.0, 0.0, 1.0
9733	9.0	7.0, 3.0, 0.0, 0.0, 1.4
9734	6.0	9.0, 4.0, 2.0, 0.3333333333333333, 1.8
9735	4	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
9736	6.0	6.0, 3.0, 1.0, 0.3333333333333333, 1.5
9737	2.0	3.0, 1.0, 0.0, 0.0, 1.0
9738	6.0	9.0, 3.0, 1.0, 0.3333333333333333, 1.2857142857142858
9739	4.0	12.0, 3.0, 0.0, 0.0, 1.2
9740	4.0	10.0, 3.0, 0.0, 0.0, 1.25
9741	4	10.0, 3.0, 0.0, 0.0, 1.4285714285714286
9742	4	10.0, 3.0, 0.0, 0.0, 1.4285714285714286
9743	4	11.0, 3.0, 0.0, 0.0, 1.375
9744	2.0	3.0, 1.0, 0.0, 0.0, 1.0
9745	1.0	15.0, 4.0, 0.0, 0.0, 1.6666666666666667
9746	4.0	10.0, 3.0, 0.0, 0.0, 1.25
9747	11.0	14.0, 4.0, 0.0, 0.0, 1.4
9748	4	10.0, 3.0, 0.0, 0.0, 1.4285714285714286
9749	4	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
9750	3.0	11.0, 3.0, 0.0, 0.0, 1.5714285714285714
9751	7.0	9.0, 3.0, 0.0, 0.0, 1.5
9752	1.0	16.0, 4.0, 0.0, 0.0, 1.4545454545454546
9753	1.0	14.0, 4.0, 0.0, 0.0, 1.5555555555555556
9754	10.0	11.0, 4.0, 1.0, 0.16666666666666666, 1.5714285714285714
9755	10.0	11.0, 4.0, 1.0, 0.16666666666666666, 1.5714285714285714
9756	1.0	13.0, 4.0, 0.0, 0.0, 1.8571428571428572
9757	1.0	14.0, 4.0, 0.0, 0.0, 1.75
9758	1.0	15.0, 4.0, 0.0, 0.0, 1.6666666666666667
9759	3.0	11.0, 3.0, 0.0, 0.0, 1.5714285714285714
9760	1.0	13.0, 4.0, 0.0, 0.0, 1.4444444444444444
9761	10.0	13.0, 4.0, 1.0, 0.16666666666666666, 1.625
9762	1.0	16.0, 4.0, 0.0, 0.0, 1.7777777777777777
9763	9.0	7.0, 3.0, 0.0, 0.0, 1.4
9764	4	10.0, 3.0, 0.0, 0.0, 1.4285714285714286
9765	1.0	14.0, 4.0, 0.0, 0.0, 1.5555555555555556
9766	1.0	13.0, 4.0, 0.0, 0.0, 1.4444444444444444
9767	2.0	3.0, 1.0, 0.0, 0.0, 1.0
9768	3.0	10.0, 3.0, 0.0, 0.0, 1.6666666666666667
9769	1.0	15.0, 4.0, 0.0, 0.0, 1.5
9770	3.0	11.0, 3.0, 0.0, 0.0, 1.5714285714285714
9771	6.0	5.0, 3.0, 2.0, 0.6666666666666666, 1.6666666666666667
9772	10.0	9.0, 4.0, 1.0, 0.16666666666666666, 1.5
9773	3.0	11.0, 3.0, 0.0, 0.0, 1.5714285714285714
9774	3.0	11.0, 3.0, 0.0, 0.0, 1.5714285714285714
9775	3.0	11.0, 3.0, 0.0, 0.0, 1.5714285714285714
9776	4	10.0, 3.0, 0.0, 0.0, 1.4285714285714286
9777	11.0	14.0, 4.0, 0.0, 0.0, 1.2727272727272727
9778	4	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
9779	11.0	13.0, 4.0, 0.0, 0.0, 1.3
9780	7.0	9.0, 3.0, 0.0, 0.0, 1.5
9781	11.0	14.0, 4.0, 0.0, 0.0, 1.2727272727272727
9782	1.0	14.0, 4.0, 0.0, 0.0, 1.75
9783	1.0	15.0, 4.0, 0.0, 0.0, 1.5
9784	1.0	16.0, 4.0, 0.0, 0.0, 1.6
9785	4.0	10.0, 3.0, 0.0, 0.0, 1.25
9786	10.0	13.0, 4.0, 1.0, 0.16666666666666666, 1.4444444444444444
9787	6.0	6.0, 3.0, 1.0, 0.3333333333333333, 2.0
9788	1.0	15.0, 4.0, 0.0, 0.0, 1.875
9789	4	11.0, 3.0, 0.0, 0.0, 1.375
9790	1.0	16.0, 4.0, 0.0, 0.0, 1.7777777777777777
9791	1.0	16.0, 4.0, 0.0, 0.0, 1.7777777777777777
9792	4	10.0, 3.0, 0.0, 0.0, 1.4285714285714286
9793	4	11.0, 3.0, 0.0, 0.0, 1.375
9794	1.0	16.0, 4.0, 0.0, 0.0, 1.7777777777777777
9795	3.0	11.0, 3.0, 0.0, 0.0, 1.5714285714285714
9796	7.0	9.0, 3.0, 0.0, 0.0, 1.8
9797	7.0	9.0, 3.0, 0.0, 0.0, 1.8
9798	7.0	9.0, 3.0, 0.0, 0.0, 1.8
9799	4	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
9800	2.0	4.0, 1.0, 0.0, 0.0, 1.0
9801	7.0	9.0, 3.0, 0.0, 0.0, 1.8
9802	4	10.0, 3.0, 0.0, 0.0, 1.4285714285714286
9803	7.0	9.0, 3.0, 0.0, 0.0, 1.8
9804	10.0	11.0, 4.0, 1.0, 0.16666666666666666, 1.8333333333333333
9805	7.0	9.0, 3.0, 0.0, 0.0, 1.8
9806	2.0	6.0, 2.0, 0.0, 0.0, 1.2
9807	7.0	9.0, 3.0, 0.0, 0.0, 1.5
9808	4	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
9809	1.0	16.0, 4.0, 0.0, 0.0, 1.6
9810	4	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
9811	7.0	9.0, 3.0, 0.0, 0.0, 1.5
9812	4	10.0, 3.0, 0.0, 0.0, 1.4285714285714286
9813	7.0	9.0, 3.0, 0.0, 0.0, 1.8
9814	6.0	8.0, 3.0, 1.0, 0.3333333333333333, 1.3333333333333333
9815	3.0	11.0, 3.0, 0.0, 0.0, 1.5714285714285714
9816	6.0	7.0, 3.0, 1.0, 0.3333333333333333, 1.75
9817	2.0	3.0, 1.0, 0.0, 0.0, 1.0
9818	1.0	14.0, 4.0, 0.0, 0.0, 1.5555555555555556
9819	7.0	7.0, 3.0, 0.0, 0.0, 1.75
9820	7.0	8.0, 3.0, 0.0, 0.0, 1.6
9821	7.0	9.0, 3.0, 0.0, 0.0, 1.5
9822	2.0	4.0, 1.0, 0.0, 0.0, 1.0
9823	7.0	6.0, 3.0, 0.0, 0.0, 1.5
9824	2.0	3.0, 1.0, 0.0, 0.0, 1.0
9825	2.0	4.0, 1.0, 0.0, 0.0, 1.0
9826	9.0	7.0, 3.0, 0.0, 0.0, 1.4
9827	2.0	3.0, 1.0, 0.0, 0.0, 1.0
9828	4	8.0, 3.0, 0.0, 0.0, 1.3333333333333333
9829	2.0	3.0, 1.0, 0.0, 0.0, 1.0
9830	4	9.0, 3.0, 0.0, 0.0, 1.2857142857142858
9831	4	11.0, 3.0, 0.0, 0.0, 1.375
9832	7.0	9.0, 3.0, 0.0, 0.0, 1.8
9833	2.0	3.0, 1.0, 0.0, 0.0, 1.0
9834	2.0	6.0, 2.0, 0.0, 0.0, 1.2
9835	4	8.0, 3.0, 0.0, 0.0, 1.3333333333333333
9836	2.0	3.0, 1.0, 0.0, 0.0, 1.0
9837	2.0	4.0, 1.0, 0.0, 0.0, 1.0
9838	7.0	9.0, 3.0, 0.0, 0.0, 1.5
9839	10.0	13.0, 4.0, 1.0, 0.16666666666666666, 1.625
9840	9.0	7.0, 3.0, 0.0, 0.0, 1.4
9841	7.0	9.0, 3.0, 0.0, 0.0, 1.5
9842	1.0	11.0, 4.0, 0.0, 0.0, 1.8333333333333333
9843	7.0	9.0, 3.0, 0.0, 0.0, 1.5
9844	4	10.0, 3.0, 0.0, 0.0, 1.4285714285714286
9845	2.0	3.0, 1.0, 0.0, 0.0, 1.0
9846	9.0	7.0, 3.0, 0.0, 0.0, 1.4
9847	6.0	7.0, 3.0, 1.0, 0.3333333333333333, 1.4
9848	6.0	8.0, 3.0, 1.0, 0.3333333333333333, 1.3333333333333333
9849	3.0	11.0, 3.0, 0.0, 0.0, 1.5714285714285714
9850	10.0	10.0, 4.0, 2.0, 0.3333333333333333, 1.6666666666666667
9851	4	11.0, 3.0, 0.0, 0.0, 1.375
9852	11.0	13.0, 4.0, 0.0, 0.0, 1.3
9853	4.0	10.0, 3.0, 0.0, 0.0, 1.25
9854	6.0	8.0, 3.0, 1.0, 0.3333333333333333, 1.3333333333333333
9855	4.0	10.0, 3.0, 0.0, 0.0, 1.25
9856	4	10.0, 3.0, 0.0, 0.0, 1.4285714285714286
9857	4.0	10.0, 3.0, 0.0, 0.0, 1.25
